Source,Original_Sentence,Mapped_Phrases,Sentiment_Score,Dominant_Core_Node
short)King K,"New York: Random House, 1979.",new york | york random | random house,0.0,None
short)King K,"Works Cited 223  ""Visions, Appearance, and Apostolic Authority: Gnostic and  Orthodox Traditions.""",works cited | cited visions | visions appearance | appearance apostolic | apostolic authority | authority gnostic | gnostic orthodox | orthodox traditions,0.0772,None
short)King K,Festschrift fur Hans Jonas.,festschrift fur | fur hans | hans jonas,0.0,None
short)King K,"Gottingen: Vandenhoeck and Ruprecht, 1978.",gottingen vandenhoeck | vandenhoeck ruprecht,0.0,None
short)King K,12-14 in The Oxyrhynchus Papyri  vol.,oxyrhynchus papyri | papyri vol,0.0,None
short)King K,"London: Egypt Exploration  Society, 1983.",london egypt | egypt exploration | exploration society,0.2263,None
short)King K,"Pasquier, Anne L'Evangile selon Marie.",pasquier anne | anne evangile | evangile selon | selon marie,0.0,None
short)King K,"Bibliotheque copte de Nag  Hammadi, Section ""Textes"" 10.",bibliotheque copte | copte nag | nag hammadi | hammadi section | section textes,-0.3612,None
short)King K,"Quebec: Les Presses de Universite Laval,  1983.",quebec les | les presses | presses universite | universite laval,0.0,None
short)King K,"Perkins, Pheme The Gnostic Dialogue.",perkins pheme | pheme gnostic | gnostic dialogue,0.0,None
short)King K,The Early Church and the Crisis of  Gnosticism.,early church | church crisis | crisis gnosticism,-0.6249,None
short)King K,Studies in Contemporary Biblical and Theological Problems.,studies contemporary | contemporary biblical | biblical theological | theological problems,-0.4019,None
short)King K,"New York: Paulist Press, 1980.",new york | york paulist | paulist press,0.0,None
short)King K,"""Mary, Gospel of ABD 4 (1992), 583-84.",mary gospel | gospel abd,0.0,None
short)King K,Apostle for the Whole Church.,apostle whole | whole church,0.0,None
short)King K,Studies on Personalities of the  New Testament.,studies personalities | personalities new | new testament,0.0,None
short)King K,"Columbia, South Carolina: University of South Carolina  Press, 1994.",columbia south | south carolina | carolina university | university south | south carolina | carolina press,0.0,None
short)King K,"Petersen, Peter M. Andrew, Brother of Simon Peter, His History and His  Legends.",petersen peter | peter andrew | andrew brother | brother simon | simon peter | peter history | history legends,0.0,None
short)King K,Novum Testamentum Supplement 1.,novum testamentum | testamentum supplement,0.0,None
short)King K,"Petersen, Silke 'Zerstort die Werke der Wieblichkeit!'",petersen silke | silke zerstort | zerstort die | die werke | werke der | der wieblichkeit,-0.636,None
short)King K,"Maria Magdalena,  Salome und andere Jiingerinnen Jesu in christlich-gnostischen Schriften.",maria magdalena | magdalena salome | salome und | und andere | andere jiingerinnen | jiingerinnen jesu | jesu christlich-gnostischen | christlich-gnostischen schriften,0.0,None
short)King K,Nag Hammadi and Manichaean Studies 48.,nag hammadi | hammadi manichaean | manichaean studies,-0.3612,None
short)King K,"Potter, David Prophets and Emperors.",potter david | david prophets | prophets emperors,0.0,None
short)King K,Human and Divine Authority from  Augustus to Theodosius.,MIND_CONCEPT | divine authority | authority augustus | augustus theodosius,0.5994,MIND_CONCEPT
short)King K,"Cambridge, MA: Harvard University Press, 1994.",cambridge harvard | harvard university | university press,0.0,None
short)King K,"Price, Robert M. ""Mary Magdalene: Gnostic Apostle?""",price robert | robert mary | mary magdalene | magdalene gnostic | gnostic apostle,0.0,None
short)King K,"Puech, Henri-Charles and Beate Blatz ""The Gospel of Mary.""",puech henri-charles | henri-charles beate | beate blatz | blatz gospel | gospel mary,0.0,None
short)King K,391-95 in  New Testament Apocrypha.,new testament | testament apocrypha,0.0,None
short)King K,Vol 1 Gospels and Related Writings.,vol gospels | gospels related | related writings,0.0,None
short)King K,"Cambridge: James Clark  and Co.; Louisville, KY: Westminster/John Knox Press, 1991.",cambridge james | james clark | clark louisville | louisville westminster | westminster john | john knox | knox press,0.0,None
short)King K,Loeb Classical Library.,loeb classical | classical library,0.0,None
short)King K,"Cambridge, MA: Harvard University Press, 1979.",cambridge harvard | harvard university | university press,0.0,None
short)King K,"Raisanen, Heikki ""The Nicolaitans: Apoc.",raisanen heikki | heikki nicolaitans | nicolaitans apoc,0.0,None
short)King K,1602—44 in  Aufstieg und Niedergang der rbmischen Welt.,aufstieg und | und niedergang | niedergang der | der rbmischen | rbmischen welt,0.0,None
short)King K,"Berlin and New York: Walter de Gruyter, 1995.",berlin new | new york | york walter | walter gruyter,0.0,None
short)King K,"Ricci, Carla Mary Magdalene and Many Others.",ricci carla | carla mary | mary magdalene | magdalene many | many others,0.0,None
short)King K,Women who followed Jesus.,women followed | followed jesus,0.0,None
short)King K,"Minneapolis: Fortress Press, 1994.",minneapolis fortress | fortress press,0.0,None
short)King K,"Robeck, Cecil M., Jr. Prophecy in Carthage.",robeck cecil | cecil prophecy | prophecy carthage,0.0,None
short)King K,"Perpetua, Tertullian and  Cyprian.",perpetua tertullian | tertullian cyprian,0.0,None
short)King K,"Cleveland, OH: Pilgrim Press, 1992.",cleveland pilgrim | pilgrim press,0.0,None
short)King K,18-23 in  Catalogue of the Greek Papyri in the John Rylands Library III.,catalogue greek | greek papyri | papyri john | john rylands | rylands library | library iii,0.0,None
short)King K,"Manchester:  University Press, 1938  Robinson, James M. ""Codicological Analysis of Nag Hammadi Codices V  and VI and Papyrus Berolinensis 8502.""",manchester university | university press | press robinson | robinson james | james codicological | codicological analysis | analysis nag | nag hammadi | hammadi codices | codices papyrus | papyrus berolinensis,-0.3612,None
short)King K,"9-45 in Nag Hammadi  Codices V, 2-5 and VI with Papyrus Berolinensus 8502, 1 and 4.",nag hammadi | hammadi codices | codices papyrus | papyrus berolinensus,-0.3612,None
short)King K,Nag Hammadi Studies XL Leiden: E.J.,nag hammadi | hammadi studies | studies leiden,-0.3612,None
short)King K,"The Story of the Discoverers and Middlemen of  die Nag Hammadi Codices.""",story discoverers | discoverers middlemen | middlemen die | die nag | nag hammadi | hammadi codices,-0.7506,None
short)King K,"21-58 in Colloque international sur les  224 Tke gospel of ,/VWy of Magdala  Textes lie Nag Hammadi (Quebec, 22-25 ao4t 1978).",colloque international | international sur | sur les | les tke | tke gospel | gospel vwy | vwy magdala | magdala textes | textes lie | lie nag | nag hammadi | hammadi quebec,-0.3612,None
short)King K,Bibliotheque copte de Nag Hammadi section Etudes 1.,bibliotheque copte | copte nag | nag hammadi | hammadi section | section etudes,-0.3612,None
short)King K,"Quebec and  Louvain: Les Presses de l'Universite Laval and Editions Peeter, 1981.",quebec louvain | louvain les | les presses | presses universite | universite laval | laval editions | editions peeter,0.0,None
short)King K,"""Jesus From Easter to Valentinus (or to the Apostles' Creed).""",jesus easter | easter valentinus | valentinus apostles | apostles creed,0.0,None
short)King K,"Journal ofBiblical Literature 101.1 (1982), 5-37.",journal ofbiblical | ofbiblical literature,0.0,None
short)King K,"""On the Codicology of the Nag Hammadi Codices.""",codicology nag | nag hammadi | hammadi codices,-0.3612,None
short)King K,15-31 in  Les Textes de Nag Hammadi.,les textes | textes nag | nag hammadi,-0.3612,None
short)King K,"Robinson, James M. and Helmut Koester Trajectories through Early  Christianity.",robinson james | james helmut | helmut koester | koester trajectories | trajectories early | early christianity,0.0,None
short)King K,"Philadelphia: Fortress Press, 1971.",philadelphia fortress | fortress press,0.0,None
short)King K,"Robinson, James M. and Richard Smith (ed.)",robinson james | james richard | richard smith,0.0,None
short)King K,The Nag Hammadi Library in  English.,nag hammadi | hammadi library | library english,-0.3612,None
short)King K,"San Francisco: Harper and Row, 1988.",san francisco | francisco harper | harper row,0.0,None
short)King K,Women and Society in Greek and Roman Egypt.,women society | society greek | greek roman | roman egypt,0.0,None
short)King K,"Cambridge: Cambridge University Press, 1998.",cambridge cambridge | cambridge university | university press,0.0,None
short)King K,"Schaberg, Jane ""How Mary Magdalene Became a Whore.""",schaberg jane | jane mary | mary magdalene | magdalene became | became whore,0.0,None
short)King K,The Resurrection of Mary Magdalene.,resurrection mary | mary magdalene,0.0,None
short)King K,"Legends, Apocrypha, and the  Christian Testament.",legends apocrypha | apocrypha christian | christian testament,0.0,None
short)King K,"New York and London: Continuum, 2002.",new york | york london | london continuum,0.0,None
short)King K,"""Thinking Back through the Magdalene,"" Continuum 1.2 (1991),  71-90.",thinking back | back magdalene | magdalene continuum,0.0,None
short)King K,"Schenke, Hans-Martin ""Bemerkungen zum koptischen Papyrus Berolinensis  8502.""",schenke hans-martin | hans-martin bemerkungen | bemerkungen zum | zum koptischen | koptischen papyrus | papyrus berolinensis,0.0,None
short)King K,315-22 in Festschrift zum 150 jahrigen Bestehen des Berliner  Agyptischen Museums.,festschrift zum | zum jahrigen | jahrigen bestehen | bestehen des | des berliner | berliner agyptischen | agyptischen museums,0.0,None
short)King K,Mitteilungen aus der Agyptischen Sammlung 8.,mitteilungen aus | aus der | der agyptischen | agyptischen sammlung,0.0,None
short)King K,"Berlin: Akademie Verlag, 1974.",berlin akademie | akademie verlag,0.0,None
short)King K,"""Carl Schmidt und der Papyrus Berolinensis 8502.""",carl schmidt | schmidt und | und der | der papyrus | papyrus berolinensis,0.0,None
short)King K,71-88 in  Carl-Schmidt-Kolloquium an der Martin-Luther-Universitdt 1988.,carl-schmidt-kolloquium der | der martin-luther-universitdt,0.0,None
short)King K,Martin-Luther-Universitat Halle-Wittenberg Wissenschaftliche Beitrage  1190/23.,martin-luther-universitat halle-wittenberg | halle-wittenberg wissenschaftliche | wissenschaftliche beitrage,0.0,None
short)King K,Das Matthaus-Evangelium im mittelagyptischen Dialekt des Koptischen  (Codex Schoyen).,das matthaus-evangelium | matthaus-evangelium mittelagyptischen | mittelagyptischen dialekt | dialekt des | des koptischen | koptischen codex | codex schoyen,0.0,None
short)King K,"Das Philippus-Evangelium (Nag-Hammadi-Codex 11,3).",das philippus-evangelium | philippus-evangelium nag-hammadi-codex,0.0,None
short)King K,"Neuher- augegeben, ubersetzt und erkldrt.",neuher- augegeben | augegeben ubersetzt | ubersetzt und | und erkldrt,0.0,None
short)King K,Texte und Untersuchungen 143.,texte und | und untersuchungen,0.6369,None
short)King K,"Berlin:  Akademie Verlag, 1997.",berlin akademie | akademie verlag,0.0,None
short)King K,"Schmid, Renate Maria Magdalena ingnostischen Schriften.",schmid renate | renate maria | maria magdalena | magdalena ingnostischen | ingnostischen schriften,0.0,None
short)King K,"Munchen:  Arbeitsgemeinschaft fur Religions- und Weltanschauungsfragen, 1990.",munchen arbeitsgemeinschaft | arbeitsgemeinschaft fur | fur religions- | religions- und | und weltanschauungsfragen,0.0,None
short)King K,"Schmidt, Carl Die alten Petrusakten im Zusammenhang der apokryphen  Apostellitteratur nebst einem neuentdeckten Fragment untersucht.",schmidt carl | carl die | die alten | alten petrusakten | petrusakten zusammenhang | zusammenhang der | der apokryphen | apokryphen apostellitteratur | apostellitteratur nebst | nebst einem | einem neuentdeckten | neuentdeckten fragment | fragment untersucht,-0.5994,None
short)King K,Texte  und Untersuchungen 24/1 n.F.,texte und | und untersuchungen,0.0,None
short)King K,"""Ein vorirenaisches gnostisches Originalwerk im koptischer Sprache.""",ein vorirenaisches | vorirenaisches gnostisches | gnostisches originalwerk | originalwerk koptischer | koptischer sprache,0.0,None
short)King K,"839—47 in Sitzungsberichte der preussischen Akademie der  Wissenschaften zu Berlin, phil.-hist.",sitzungsberichte der | der preussischen | preussischen akademie | akademie der | der wissenschaften | wissenschaften berlin | berlin phil | phil -hist,0.0,None
